Entrez un nom d'utilisateur,1.2406198978424072,2022-09-16
Entrez un nom d'utilisateur,1.2712557315826416,2022-09-16
Entrez un nom d'utilisateur,1.2931694984436035,2022-09-16
Entrez un nom d'utilisateur,1.4323036670684814,2022-09-16
Entrez un nom d'utilisateur,1.4482457637786865,2022-09-16
Entrez un nom d'utilisateur,1.472499132156372,2022-09-16
Entrez un nom d'utilisateur,1.4948890209197998,2022-09-16
